Date,S0042FS,LMCADS03,LMCADY,DXY,CPMINDX,LMFUCAVD,LMEXCA,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,IOEA
4/21/2006,#N/A N/A,6780.00,6872.00,88.05,54.10,80086.00,#N/A N/A,17484.00,1311.28,180.0140,339.48,75.17,633.98,13.0800,#N/A N/A
4/20/2006,#N/A N/A,6296.00,6373.00,88.25,54.10,102926.00,#N/A N/A,17565.00,1311.46,176.8110,337.93,71.95,612.50,11.9850,#N/A N/A
4/19/2006,#N/A N/A,6390.00,6496.00,87.79,54.10,121769.00,#N/A N/A,17832.00,1309.93,178.9268,337.80,72.17,640.20,14.6950,#N/A N/A
4/18/2006,#N/A N/A,6450.00,6589.00,88.24,54.10,125489.00,#N/A N/A,17940.00,1307.65,177.5708,335.30,71.35,621.08,14.0650,#N/A N/A
4/17/2006,#N/A N/A,6139.00,6259.00,88.64,54.10,114152.00,#N/A N/A,18195.00,1285.33,173.9455,331.62,70.40,613.48,13.6050,#N/A N/A
4/14/2006,#N/A N/A,6139.00,6259.00,89.59,54.10,114152.00,#N/A N/A,17920.00,1289.12,171.2418,330.41,69.32,603.00,12.9250,#N/A N/A
4/13/2006,#N/A N/A,6139.00,6259.00,89.59,54.10,114152.00,#N/A N/A,17920.00,1289.12,171.2418,330.23,69.32,596.48,12.8950,#N/A N/A
4/12/2006,#N/A N/A,6103.00,6168.00,89.62,54.10,104310.00,#N/A N/A,18119.00,1288.13,170.2897,329.91,68.62,598.38,12.7950,#N/A N/A
4/11/2006,#N/A N/A,5970.00,6006.50,89.44,54.10,84169.00,#N/A N/A,18565.00,1286.58,170.0207,330.88,68.98,593.42,12.5000,#N/A N/A
4/10/2006,#N/A N/A,5910.00,5933.00,89.65,54.10,114381.00,#N/A N/A,19020.00,1296.61,169.2589,333.27,68.74,599.75,12.7350,#N/A N/A
4/7/2006,#N/A N/A,5725.00,5746.50,89.69,54.10,95790.00,#N/A N/A,19389.00,1295.50,167.1954,333.15,67.39,588.85,12.0850,#N/A N/A
4/6/2006,#N/A N/A,5775.00,5797.50,88.96,54.10,80460.00,#N/A N/A,19625.00,1309.04,168.5518,336.06,67.94,595.30,12.1350,#N/A N/A
4/5/2006,#N/A N/A,5710.00,5735.50,88.63,54.80,85374.00,#N/A N/A,19916.00,1311.56,166.7453,335.38,67.07,588.50,11.7150,#N/A N/A
4/4/2006,#N/A N/A,5548.00,5581.00,88.83,54.80,82423.00,#N/A N/A,20109.00,1305.94,164.7228,333.97,66.23,586.70,11.6950,#N/A N/A
4/3/2006,#N/A N/A,5615.00,5658.00,89.63,54.80,61200.00,#N/A N/A,20667.00,1297.81,166.5760,332.10,66.74,587.85,11.7350,#N/A N/A
3/31/2006,#N/A N/A,5390.00,5438.00,89.73,54.80,91290.00,#N/A N/A,35285.00,1294.83,165.1940,329.79,66.63,583.65,11.5050,#N/A N/A
3/30/2006,#N/A N/A,5415.00,5463.50,89.39,54.80,63976.00,#N/A N/A,35877.00,1300.25,167.3507,331.47,67.15,588.65,11.7050,#N/A N/A
3/29/2006,#N/A N/A,5340.00,5388.00,90.21,54.80,76942.00,#N/A N/A,36383.00,1302.89,165.1321,328.69,66.45,573.60,11.1650,#N/A N/A
3/28/2006,#N/A N/A,5315.00,5368.50,90.25,54.80,79860.00,#N/A N/A,36846.00,1293.22,164.5833,327.86,66.07,563.60,10.8150,#N/A N/A
3/27/2006,#N/A N/A,5310.00,5366.50,90.07,54.80,59589.00,#N/A N/A,27474.00,1301.61,163.2402,329.22,64.16,567.30,10.8850,#N/A N/A
3/24/2006,#N/A N/A,5250.00,5318.00,90.07,54.80,64201.00,#N/A N/A,28104.00,1302.95,162.9718,329.48,64.26,560.13,10.7350,#N/A N/A
3/23/2006,#N/A N/A,5235.00,5308.00,90.46,54.80,57585.00,#N/A N/A,28148.00,1301.67,162.6450,328.21,63.91,549.80,10.6850,#N/A N/A
3/22/2006,#N/A N/A,5109.00,5185.00,89.72,54.80,64875.00,#N/A N/A,28272.00,1305.04,159.8795,329.79,61.77,550.80,10.4950,#N/A N/A
3/21/2006,#N/A N/A,5105.00,5189.00,89.62,54.80,79645.00,#N/A N/A,28877.00,1297.23,160.7655,328.80,60.57,552.10,10.4750,#N/A N/A
3/20/2006,#N/A N/A,5105.00,5190.00,89.13,54.80,69690.00,#N/A N/A,29494.00,1305.08,159.9266,330.86,60.42,554.90,10.3350,#N/A N/A
3/17/2006,#N/A N/A,5130.00,5215.00,88.92,54.80,77306.00,#N/A N/A,30041.00,1307.25,162.1859,330.43,62.77,554.10,10.3750,#N/A N/A
3/16/2006,#N/A N/A,4924.00,5000.00,89.07,54.80,87856.00,#N/A N/A,30961.00,1305.33,162.3802,329.38,63.58,555.40,10.3350,#N/A N/A
3/15/2006,#N/A N/A,4950.00,5025.50,89.70,54.80,79994.00,#N/A N/A,30957.00,1303.02,161.9758,328.30,62.17,552.95,10.3050,#N/A N/A
3/14/2006,#N/A N/A,4916.00,4992.50,90.00,54.80,72545.00,#N/A N/A,31233.00,1297.48,162.6251,326.84,63.10,551.05,10.2250,#N/A N/A
3/13/2006,#N/A N/A,4880.00,4962.00,90.54,54.80,106449.00,#N/A N/A,33888.00,1284.13,161.1607,323.92,61.77,545.90,10.1350,#N/A N/A
3/10/2006,#N/A N/A,4825.00,4905.00,90.85,54.80,93717.00,#N/A N/A,37773.00,1281.58,159.8464,321.57,59.96,541.05,9.9350,#N/A N/A
3/9/2006,#N/A N/A,4810.00,4892.00,90.75,54.80,129442.00,#N/A N/A,38130.00,1272.23,159.6264,320.40,60.47,546.05,9.9250,#N/A N/A
3/8/2006,#N/A N/A,4720.00,4798.00,90.62,54.80,111519.00,#N/A N/A,36746.00,1278.47,158.7800,319.62,60.02,543.55,9.8150,#N/A N/A
3/7/2006,#N/A N/A,4758.00,4842.00,90.77,54.80,91160.00,#N/A N/A,38443.00,1275.88,160.4833,320.54,61.58,552.70,10.0850,#N/A N/A
3/6/2006,#N/A N/A,4870.00,4952.00,89.89,58.10,74241.00,#N/A N/A,38596.00,1278.26,162.4282,323.57,62.41,555.35,10.0450,#N/A N/A
3/3/2006,#N/A N/A,4960.00,5046.00,89.66,58.10,59580.00,#N/A N/A,30137.00,1287.23,165.4992,324.34,63.67,565.40,10.2150,#N/A N/A
3/2/2006,#N/A N/A,4968.00,5058.00,89.56,58.10,75367.00,#N/A N/A,30378.00,1289.14,164.6792,325.12,63.36,569.85,10.2250,#N/A N/A
3/1/2006,#N/A N/A,4855.00,4942.00,90.22,58.10,81745.00,#N/A N/A,30421.00,1291.24,162.3398,325.48,61.97,562.95,9.7450,#N/A N/A
2/28/2006,#N/A N/A,4798.00,4886.00,90.11,58.10,93330.00,#N/A N/A,31026.00,1280.66,162.2336,323.74,61.41,561.55,9.7450,#N/A N/A
2/27/2006,#N/A N/A,4660.00,4740.00,90.63,58.10,88318.00,#N/A N/A,33196.00,1294.12,160.6448,326.20,61.00,553.95,9.6150,#N/A N/A
2/24/2006,#N/A N/A,4850.00,4929.00,90.61,58.10,68657.00,#N/A N/A,32897.00,1289.43,163.9018,324.70,62.91,559.05,9.7750,#N/A N/A
2/23/2006,#N/A N/A,4884.00,4964.00,90.39,58.10,76716.00,#N/A N/A,33101.00,1287.79,162.2500,324.33,60.54,548.85,9.5250,#N/A N/A
2/22/2006,#N/A N/A,4958.00,5050.50,90.67,58.10,104853.00,#N/A N/A,31316.00,1292.67,163.0271,323.46,61.01,555.20,9.6050,#N/A N/A
2/21/2006,#N/A N/A,4938.00,5037.00,90.55,58.10,81152.00,#N/A N/A,31857.00,1283.03,165.4789,322.21,61.10,554.35,9.5950,#N/A N/A
2/20/2006,#N/A N/A,4901.00,4988.00,90.42,58.10,55766.00,#N/A N/A,32553.00,1287.24,162.5153,322.22,59.88,555.85,9.5350,#N/A N/A
2/17/2006,#N/A N/A,4808.00,4885.00,90.64,58.10,69723.00,#N/A N/A,32553.00,1287.24,162.5153,321.90,59.88,552.10,9.4350,#N/A N/A
2/16/2006,#N/A N/A,4795.00,4867.00,90.73,58.10,90583.00,#N/A N/A,33319.00,1289.38,160.7580,321.90,58.46,548.15,9.4250,#N/A N/A
2/15/2006,#N/A N/A,4783.00,4855.00,90.72,58.10,105816.00,#N/A N/A,33212.00,1280.00,159.7256,320.03,57.65,539.95,9.2150,#N/A N/A
2/14/2006,#N/A N/A,4940.00,5010.00,90.54,58.10,109412.00,#N/A N/A,33527.00,1275.53,161.8388,319.51,59.57,547.55,9.3150,#N/A N/A
2/13/2006,#N/A N/A,4870.00,4934.00,90.54,58.10,128247.00,#N/A N/A,42777.00,1262.86,162.3842,317.74,61.24,540.35,9.1450,#N/A N/A
2/10/2006,#N/A N/A,4838.00,4897.00,90.55,58.10,88847.00,#N/A N/A,44365.00,1266.99,164.2848,319.23,61.84,551.00,9.3750,#N/A N/A
2/9/2006,#N/A N/A,5020.00,5087.00,90.29,58.10,104985.00,#N/A N/A,44911.00,1263.78,167.7312,319.76,62.62,564.40,9.6300,#N/A N/A
2/8/2006,#N/A N/A,4977.00,5051.00,90.43,58.10,104985.00,#N/A N/A,45569.00,1265.65,166.8410,318.34,62.55,551.45,9.4350,#N/A N/A
2/7/2006,#N/A N/A,4970.00,5043.00,90.24,58.10,99369.00,#N/A N/A,45649.00,1254.78,167.0424,318.93,63.09,548.45,9.3150,#N/A N/A
2/6/2006,#N/A N/A,5059.50,5139.50,90.29,58.10,74667.00,#N/A N/A,29850.00,1265.02,170.6118,321.01,65.11,569.90,9.7150,#N/A N/A
2/3/2006,#N/A N/A,5020.00,5105.00,89.89,58.10,92096.00,#N/A N/A,11628.00,1264.03,172.5555,320.25,65.37,568.90,9.7350,#N/A N/A
2/2/2006,#N/A N/A,4993.50,5080.50,89.41,58.10,88673.00,#N/A N/A,11653.00,1270.84,170.8304,322.51,64.68,572.20,9.8550,#N/A N/A
2/1/2006,#N/A N/A,4864.00,4951.00,89.51,55.30,87062.00,#N/A N/A,11653.00,1282.46,171.4091,325.04,66.56,569.35,9.7650,#N/A N/A
1/31/2006,#N/A N/A,4840.00,4927.00,88.96,55.30,74542.00,#N/A N/A,11653.00,1280.09,173.6687,324.66,67.92,568.90,9.8450,#N/A N/A
1/30/2006,#N/A N/A,4840.00,4933.00,89.42,55.30,38796.00,#N/A N/A,11608.00,1285.20,174.2242,324.13,68.35,568.35,9.8450,#N/A N/A
1/27/2006,#N/A N/A,4845.00,4949.00,89.32,55.30,54799.00,#N/A N/A,11758.00,1283.72,171.5887,324.18,67.76,559.50,9.5750,#N/A N/A
1/26/2006,#N/A N/A,4774.00,4877.00,88.62,55.30,76026.00,#N/A N/A,10058.00,1273.83,169.9264,321.60,66.26,560.65,9.5850,#N/A N/A
1/25/2006,#N/A N/A,4780.00,4893.00,88.33,55.30,81899.00,#N/A N/A,9180.00,1264.68,170.1148,319.16,65.85,563.40,9.4950,#N/A N/A
1/24/2006,#N/A N/A,4647.00,4768.00,88.06,55.30,65022.00,#N/A N/A,9180.00,1266.86,170.1406,318.46,67.06,558.60,9.1950,#N/A N/A
1/23/2006,#N/A N/A,4601.00,4735.00,87.95,55.30,51403.00,#N/A N/A,8863.00,1263.83,169.8979,317.61,68.10,559.40,9.0350,#N/A N/A
1/20/2006,#N/A N/A,4542.00,4668.00,88.97,55.30,63537.00,#N/A N/A,8420.00,1261.48,170.4305,316.55,68.35,554.50,8.8750,#N/A N/A
1/19/2006,#N/A N/A,4599.00,4733.00,89.39,55.30,108271.00,#N/A N/A,7762.00,1285.04,168.8680,319.92,66.83,557.80,9.0750,#N/A N/A
1/18/2006,#N/A N/A,4609.00,4738.00,89.25,55.30,97425.00,#N/A N/A,7762.00,1277.93,167.3390,316.88,65.73,542.95,8.8050,#N/A N/A
1/17/2006,#N/A N/A,4575.00,4699.00,89.30,55.30,93342.00,#N/A N/A,7762.00,1282.93,169.5891,319.62,66.31,554.80,9.0150,#N/A N/A
1/16/2006,#N/A N/A,4588.00,4711.00,89.12,55.30,99003.00,#N/A N/A,7762.00,1287.61,167.8655,322.68,63.92,562.20,9.2550,#N/A N/A
1/13/2006,#N/A N/A,4615.00,4746.75,88.89,55.30,71374.00,#N/A N/A,7762.00,1287.61,167.8655,322.37,63.92,557.35,9.1150,#N/A N/A
1/12/2006,#N/A N/A,4543.00,4658.75,89.44,55.30,89591.00,#N/A N/A,7762.00,1286.06,167.0054,322.59,63.94,546.40,8.9550,#N/A N/A
1/11/2006,#N/A N/A,4567.00,4679.50,88.99,55.30,94414.00,#N/A N/A,7762.00,1294.18,167.9687,323.38,63.94,547.50,9.0150,#N/A N/A
1/10/2006,#N/A N/A,4575.00,4687.00,89.33,55.30,125214.00,#N/A N/A,7762.00,1289.69,168.5819,321.55,63.37,542.50,8.9050,#N/A N/A
1/9/2006,#N/A N/A,4579.00,4690.50,89.25,55.30,86232.00,#N/A N/A,7762.00,1290.15,169.1349,322.84,63.50,548.95,9.1750,#N/A N/A
1/6/2006,#N/A N/A,4514.00,4631.50,88.91,55.30,97499.00,#N/A N/A,7762.00,1285.45,170.3521,322.33,64.21,539.95,9.1350,#N/A N/A
1/5/2006,#N/A N/A,4512.00,4636.00,89.33,55.30,91865.00,#N/A N/A,7426.00,1273.48,169.0292,319.20,62.79,524.80,8.7350,#N/A N/A
1/4/2006,#N/A N/A,4540.00,4675.00,89.14,55.30,92111.00,#N/A N/A,7426.00,1273.46,171.8292,319.05,63.42,534.40,9.1250,#N/A N/A
1/3/2006,#N/A N/A,4440.00,4585.00,89.84,52.10,76856.00,#N/A N/A,6814.00,1268.80,171.8292,315.46,63.14,534.15,9.1850,#N/A N/A
1/2/2006,#N/A N/A,4395.00,4542.00,91.17,52.10,61993.00,#N/A N/A,6814.00,1248.29,171.1493,309.95,61.04,516.88,8.8700,#N/A N/A
12/30/2005,#N/A N/A,4395.00,4542.00,91.17,52.10,61993.00,#N/A N/A,6814.00,1248.29,171.1493,309.63,61.04,517.00,8.8150,#N/A N/A
12/29/2005,#N/A N/A,4440.00,4594.00,91.10,52.10,48358.00,#N/A N/A,6814.00,1254.42,169.8629,311.67,60.32,516.90,8.8450,#N/A N/A
12/28/2005,#N/A N/A,4483.00,4637.00,91.21,52.10,66083.00,#N/A N/A,6752.00,1258.17,171.0235,311.86,59.82,516.60,8.9050,#N/A N/A
12/27/2005,#N/A N/A,4454.50,4605.50,91.19,52.10,68847.00,#N/A N/A,6814.00,1256.54,168.3831,311.06,58.16,507.90,8.7138,#N/A N/A
12/26/2005,#N/A N/A,4454.50,4605.50,90.78,52.10,68847.00,#N/A N/A,6404.00,1268.66,171.3134,312.76,58.43,505.13,8.5350,#N/A N/A
12/23/2005,#N/A N/A,4454.50,4605.50,90.78,52.10,68847.00,#N/A N/A,6404.00,1268.66,171.3134,312.56,58.43,502.80,8.5650,#N/A N/A
12/22/2005,#N/A N/A,4430.00,4589.50,90.72,52.10,54212.00,#N/A N/A,6404.00,1268.12,172.5582,312.25,58.28,504.33,8.5350,#N/A N/A
12/21/2005,#N/A N/A,4415.00,4580.00,90.94,52.10,71303.00,#N/A N/A,4588.00,1262.80,174.9196,311.10,58.56,495.33,8.3950,#N/A N/A
12/20/2005,#N/A N/A,4410.00,4573.00,90.78,52.10,73050.00,#N/A N/A,4588.00,1259.62,174.1726,310.25,57.98,492.25,8.2450,#N/A N/A
12/19/2005,#N/A N/A,4420.00,4587.00,89.87,52.10,93202.00,#N/A N/A,4259.00,1259.92,174.2837,310.58,57.34,503.80,8.5650,#N/A N/A
12/16/2005,#N/A N/A,4455.00,4624.50,89.71,52.10,66796.00,#N/A N/A,3931.00,1267.32,173.4260,311.43,58.06,503.25,8.5150,#N/A N/A
12/15/2005,#N/A N/A,4351.00,4508.00,90.02,52.10,83488.00,#N/A N/A,3681.00,1270.94,174.1310,310.72,59.99,502.98,8.5350,#N/A N/A
